class_id,offering_id,config_id,subpart_id,committed,class_limit,scheduler,dates_mask
2276,1026,1036,1243,False,30,79,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
2277,1027,1037,1244,False,32,79,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
20,19,19,19,False,55,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
21,20,20,20,False,120,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
22,21,21,21,False,445,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
23,21,21,21,False,273,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
24,21,21,21,False,273,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
25,22,22,22,False,130,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
26,23,23,23,False,80,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
27,24,24,24,False,100,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011
28,25,25,25,False,409,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
29,26,26,26,False,90,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
30,27,27,27,False,53,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
31,28,28,28,False,94,3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101111110111111011000001111110111111
32,29,29,29,False,100,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
33,30,30,30,False,125,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
34,31,31,31,False,196,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
35,31,31,31,False,196,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
36,31,31,31,False,196,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
37,31,31,31,False,82,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
38,31,31,32,False,90,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
39,31,31,32,False,80,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
40,31,31,32,False,100,3,000000000000000000000000000000000000000000000000001111110111111001111101111110111111011111101111110001111011
41,32,32,33,False,60,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
42,33,33,34,False,3,3,0000000000000000000000000000000000000000000000000011111101111110011111011111101111110111111
43,33,33,34,False,3,3,0000000000000000000000000000000000000000000000000011111101111110011111011111101111110111111
44,34,34,35,False,98,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
45,34,34,35,False,98,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
46,35,35,36,False,150,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
47,36,36,37,False,54,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
48,37,37,38,False,60,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
49,38,38,39,False,49,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
50,39,39,40,False,175,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
51,40,40,41,False,150,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
52,41,41,42,False,89,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
53,41,41,42,False,89,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
54,42,42,43,False,89,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
55,43,43,44,False,75,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
56,44,44,45,False,75,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
57,45,45,46,False,60,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
58,46,46,47,False,50,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
59,47,47,48,False,75,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
60,48,48,49,False,270,3,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
1704,48,48,935,False,30,13,00000000000000000000000000000000000000000000000000111111011111100111110111111011111101111110111111000111101111110111111011111101111110111111011000001111110111111
